Name,measurement_method,normalised_name,raw_value,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
di-2-Naphthyldisulfide,el_mylogic,S(Sc1ccc2ccccc2c1)c3ccc4ccccc4c3,1.4555,2.2579832766439907,1.2887579785000423,2.2579832766439907,1.2887579785000423,0.38123385241701424,318.466,304.35400000000004,318.053692448,106.0,0.0,0.019216276179534177,-0.06162969604727314,0.06162969604727314,0.019216276179534177,0.4090909090909091,0.8181818181818182,1.2727272727272727,33.11464283803347,10.12946498610956,2.007793663984384,-2.0460306588898343,2.387606525862275,-1.746619309918136,8.763015390885146,1.5104881853901895,1.5651932147220184,864.7496792632272,14.77781011412252,11.899400349582491,13.532393511437943,10.882142733160752,7.205683238934952,9.35551315319601,5.184580552684598,7.4607229275999964,3.6759776446478027,6.056779483191562,2.5347159235728762,4.523877563570237,-1.8999999999999995,223131.93941455617,13.741648394895153,6.072680777554567,2.8491561737932076,137.49800852611156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.25146663738957,45.81036513170562,9.79096695103555,0.0,0.0,43.13269281063263,0.0,0.0,0.0,9.79096695103555,0.0,84.92913895846256,0.0,0.0,0.0,0.0,0.0,21.587795952773448,0.0,0.0,0.0,0.0,94.72010590949812,0.0,21.544896857859182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.335863808894736,0.0,21.587795952773448,84.92913895846256,0.0,0.0,0.0,2.5775159570000845,5.183641877269223,0.0,0.0,30.27834755121822,0.0,0.0,3.627161281179138,0.0,22.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,6.792400000000004,99.61000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE-4,el_mylogic,CSc1ccc(-c2cc3ncnc(SCC(=O)O)c3s2)cc1,1.3121,10.732957161487867,-0.8461145928529932,10.732957161487867,0.0017527691364269682,0.5490283195217265,348.47400000000005,336.37800000000004,348.00609062399997,112.0,0.0,0.31338357604728195,-0.4806131905395233,0.4806131905395233,0.31338357604728195,1.2727272727272727,2.0454545454545454,2.727272727272727,32.167939723898975,10.168444741502164,2.1155134829011053,-1.989970643654125,2.367404868429756,-1.9770638049935958,7.997933774264093,-0.1334345051757111,1.9739522826242322,815.2705533492611,15.526733258565956,11.64584234467963,14.09533208746281,10.669035095596021,6.407033188791412,9.433873200764216,4.414751692336407,7.310651945171156,2.9854227088124694,6.012538627079127,1.963124111835106,4.291299402338651,-1.5700000000000003,158381.15103476154,15.330468272123765,6.680895965550867,3.262047215730607,139.54662333576078,5.106527394840706,11.353280053433782,0.0,0.0,0.0,5.969305287951849,4.794537184071822,9.967957041894417,0.0,23.098670827325854,23.894619086314336,30.018321880593227,9.772630669219074,15.96947424083215,9.901064578912528,51.04648169875418,0.0,9.967957041894417,0.0,9.921443454187017,12.008622790258194,36.65915541707259,0.0,10.440598685398296,0.0,0.0,0.0,34.860555776716964,33.05241251494516,4.794537184071822,0.0,0.0,46.5805988712596,0.0,20.65721931948366,0.0,63.08,5.969305287951849,4.794537184071822,0.0,5.752853606746789,0.0,25.6831792981529,22.98468849967343,23.098670827325854,6.06636706846161,40.48919449925226,5.106527394840706,0.9423083847736627,4.5371614147249275,21.560891041447363,9.542911922245644,1.99242260330058,-0.8443618237165662,10.397809281834355,3.537523842056705,0.0,0.0,0.13333333333333333,22.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,1.0,7.0,5.0,0.0,0.0,0.0,3.0,4.256900000000002,92.99180000000003,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
LiF,el_cde_tables,[Li+].[F-],1.39,0.0,0.0,0.0,0.0,0.23125326718876918,25.939,25.939,26.01440777,8.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.0,2.0,0.0,1.3779644730092273,1.3779644730092273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5274025974025973,0.0,21.198100579741734,1.5274025974025955,0.42348730560254855,24.39470625023717,4.704396381733906,0.0,0.0,0.0,0.0,18.860603211274622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.56499959300853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.56499959300853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.56499959300853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-5.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Active amyl alcohol,el_cde_tables,CCC(C)CO,1.4087,8.33476851851852,0.32986111111111116,8.33476851851852,0.32986111111111116,0.5340885234757722,88.14999999999999,76.05399999999999,88.088815004,38.0,0.0,0.04560232938954998,-0.39609919499473895,0.39609919499473895,0.04560232938954998,1.6666666666666667,2.1666666666666665,2.1666666666666665,16.250894133525957,10.141028380249486,1.8969546877700822,-1.9754334773400004,1.9476811565180023,-1.9564200952410196,4.410641437131018,0.23408347889167966,2.7541847860376616,23.11941547876375,4.99156383156272,4.4387774270626785,4.4387774270626785,2.808060412490447,2.4171813973207374,2.4171813973207374,1.6959941918214572,1.6959941918214572,1.0085970557673118,1.0085970557673118,0.12909944487358055,0.12909944487358055,-0.04,19.800269059780252,5.959999999999999,3.1616129032258065,2.212525252525253,38.99325323761199,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.268296022307258,5.917906046161393,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,5.917906046161393,20.268296022307258,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353623,0.0,5.917906046161393,20.268296022307258,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,12.52478801067431,6.4208216229260096,0.0,0.0,6.923737199690624,6.923737199690624,5.106527394840706,0.0,0.0,0.0,8.33476851851852,0.0,0.4907407407407405,0.0,1.0798611111111112,4.4279629629629635,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0248,26.54079999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zircon,el_cde_tables,[Zr+4].[O-][Si]([O-])([O-])[O-],1.85,8.57638888888889,-5.611111111111111,8.57638888888889,0.0,0.3510751398046379,183.30599999999998,183.30599999999998,181.86128941,32.0,0.0,4.0,-0.8935560531624536,4.0,0.8935560531624536,0.8333333333333334,0.8333333333333334,0.8333333333333334,,,,,,,,,0.0,23.019550008653873,4.5,2.6329931618554525,6.09103305340526,2.0,0.8164965809277261,2.4494897427831783,0.5000000000000001,1.5000000000000002,0.0,0.0,0.0,0.0,0.9399999999999997,3.6096404744368114,10.034100870363389,3.009687481832753,86.78880036215483,54.673802873817955,28.23063397783843,0.0,0.0,0.0,0.0,26.203413830952645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.386091699592285,9.047956109198802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.18267786863963,0.0,0.0,0.0,9.047956109198802,26.203413830952645,0.0,0.0,0.0,0.0,0.0,0.0,92.24,9.047956109198802,0.0,0.0,26.203413830952645,0.0,0.0,0.0,0.0,0.0,0.0,19.18267786863963,0.0,0.0,34.30555555555556,0.0,0.0,0.0,0.0,0.0,0.0,-5.611111111111111,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-5.1393,5.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fluorobenzene,el_mylogic,Fc1ccccc1,1.4474,11.906666666666666,-0.17824074074074026,11.906666666666666,0.17824074074074026,0.46184033029146143,96.10399999999998,91.06399999999998,96.03752838,36.0,0.0,0.12270724034937247,-0.20701252212638083,0.20701252212638083,0.12270724034937247,1.0,1.5714285714285714,1.8571428571428572,19.14213746054271,10.358359054573757,1.7659165903442458,-1.7802483373967006,1.9128583678784707,-1.634889653369883,5.016408312002768,0.6276568146867151,3.0214653097240864,134.10736969541455,5.112884175122364,3.764715818957356,3.764715818957356,3.393846850117352,2.0996658390275735,2.0996658390275735,1.2955681594256185,1.2955681594256185,0.7331105593517154,0.7331105593517154,0.4146671044330672,0.4146671044330672,-0.8500000000000001,47.19725257297226,4.31260162601626,1.7349674800723753,0.9995769964301435,41.596938522423194,0.0,5.817220841045895,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,18.19910120538483,12.13273413692322,0.0,0.0,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,36.14905618335394,0.0,0.0,0.0,4.39041504767482,0.0,0.0,0.0,0.0,5.817220841045895,0.0,30.33183534230805,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,5.817220841045895,0.0,0.0,12.13273413692322,18.19910120538483,0.0,0.0,0.0,11.906666666666666,0.0,0.0,0.0,0.0,-0.17824074074074026,7.938240740740741,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.8256999999999999,26.399999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PbTe,rsc_cde_tables,[Te]=[Pb],3.8,2.088888888888889,1.3155555555555556,2.088888888888889,1.3155555555555556,0.5109285058494933,334.79999999999995,334.79999999999995,337.8828765,10.0,2.0,,,,,1.5,1.5,1.5,,,,,,,,,2.0,2.0,2.0,0.9082482904638631,7.1260949812218914,1.0,0.20412414523193154,12.015614840697916,0.0,0.0,0.0,0.0,0.0,0.0,1.7116883116883115,2.0,3.711688311688311,2.711688311688311,0.2959068245866421,37.286105941986705,0.0,0.0,0.0,0.0,0.0,37.749894948074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.749894948074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.749894948074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.897248527273184,0.0,0.0,16.852646420800813,0.0,0.0,3.4044444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.7616,11.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xylenes,rsc_cde_text,CCc1ccccc1.Cc2ccc(C)cc2.Cc3cccc(C)c3.Cc4ccccc4C,1.4802,2.1666666666666665,1.1397222222222223,2.1666666666666665,1.1397222222222223,0.28556641941665045,424.67200000000014,384.3520000000002,424.31300128,168.0,0.0,-0.03074408282510195,-0.06224874165506165,0.06224874165506165,0.03074408282510195,0.40625,0.8125,1.09375,13.90177576073137,10.131972178262565,1.8394051155454811,-1.9301487560702846,2.027346463340424,-1.7433360304648573,5.232189688842481,1.1404152157922598,2.133333323694445e-07,936.1216340438898,23.769373945685235,21.02206135741019,21.02206135741019,15.311769505687858,11.441428453584246,11.441428453584246,8.236266267276738,8.236266267276738,5.068451448158132,5.068451448158132,2.8203008475179914,2.8203008475179914,-3.1199999999999983,8580052.925274555,26.914626038781165,15.647552935649491,12.546941344255021,196.53971611344966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.30578333032602,64.65359929616073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.88698202076037,0.0,142.0724006057264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,41.54242319814374,45.86789764156959,103.12824016384741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,38.94416044187897,0.0,6.06636706846161,145.52803349322016,0.0,0.0,0.0,0.0,0.0,9.48027777777778,0.0,35.742222222222225,1.1397222222222223,14.804444444444444,0.0,0.25,32.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,9.159320000000001,143.56799999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lithium,el_mylogic,[Li],2.48,0.0,0.0,0.0,0.0,0.3095905959941137,6.941,6.941,7.01600455,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5974025974025974,0.0,1.5974025974025972,0.2713156408808583,3.2930547713156413,19.666043285836132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.860603211274622,0.0,0.0,18.860603211274622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.860603211274622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.860603211274622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3808,5.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iodobenzene,rsc_cde_tables,Ic1ccccc1,1.62,2.2798000000000003,1.2917592592592593,2.2798000000000003,1.2917592592592593,0.5684170940246587,204.01000000000002,198.96999999999997,203.94359816,36.0,0.0,0.012980903726569128,-0.06219492662386137,0.06219492662386137,0.012980903726569128,1.0,1.5714285714285714,1.8571428571428572,126.91270426387395,10.377572085453812,1.7378547523900485,-1.801196838442193,1.9938305818095872,-1.6061894953200544,14.111915228760349,1.651350751523574,3.0214653097240864,134.10736969541455,5.112884175122364,3.764715818957356,5.922214110133679,3.393846850117352,2.0996658390275735,3.1784149846157344,1.2955681594256185,2.5412003786124266,0.7331105593517154,1.4522766564104899,0.4146671044330672,0.829877844162003,-0.050000000000000044,47.19725257297226,5.09388489208633,2.3067105731577073,1.468848146829635,56.6932412405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,34.723604763991275,3.5701822710653963,0.0,0.0,22.590870627068057,0.0,0.0,0.0,0.0,0.0,33.902017613373445,0.0,0.0,0.0,0.0,0.0,22.590870627068057,0.0,0.0,3.5701822710653963,0.0,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5701822710653963,0.0,18.19910120538483,34.723604763991275,0.0,1.2917592592592593,2.2798000000000003,0.0,0.0,0.0,0.0,10.215107407407405,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.2912,39.15900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP,el_cde_tables,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-][P]1(=O)O[P]([O-])(=O)O[P]([O-])(=O)O[P]([O-])(=O)O[P]([O-])(=O)O[P]([O-])(=O)O1,1.4957,10.964475584215169,-6.555844907407408,10.964475584215169,0.0,0.18115125988033426,611.7660000000003,611.7660000000003,611.68964862,144.0,0.0,1.0,-0.7556217318974306,1.0,0.7556217318974306,0.3,0.36666666666666664,0.43333333333333335,,,,,,,,,-2.399999659500049e-07,596.3810165413597,19.242640687119284,16.031750801349286,33.39831394734877,10.242640687119284,4.381780460041331,13.145341380123984,3.1731795215563863,12.458926256008958,1.2000000000000004,10.800000000000006,0.8242896419349455,9.028575721214356,6.899999999999997,23955.79850981978,49.80790837967763,18.28637342600608,21.792659787764684,300.5932134332432,29.36046961651485,0.0,0.0,0.0,46.93618273879303,177.34371619564757,27.390289709587975,25.86378821774152,0.0,0.0,0.0,0.0,0.0,0.0,259.95826373949194,46.93618273879303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.70418581216245,0.0,0.0,46.93618273879303,0.0,53.25407792732949,0.0,0.0,0.0,0.0,0.0,0.0,296.15999999999997,46.93618273879303,56.75075932610282,0.0,177.34371619564757,0.0,0.0,0.0,0.0,0.0,25.86378821774152,0.0,83.38154927248678,0.0,65.786853505291,0.0,0.0,0.0,0.0,0.0,0.0,-39.33506944444444,0.0,30.0,0.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,18.0,0.0,30.0,0.0,0.0,1.0,1.0,1.0,-21.066000000000003,52.14900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
